"","Gene","SPM.vs.Other","SM.vs.Other","FM.vs.Other","AveExpr","F","P.Value","adj.P.Val"
"180","GRMZM2G059064",-0.611383693531112,-0.653955353567278,1.26533904709839,5.66582700850575,21.1670929932554,6.41576303660715e-10,7.73669735958861e-08
"181","GRMZM2G093175",-0.981469873734923,-0.325019759973703,1.30648963370863,5.34365311499954,21.0749110054636,7.03529712183498e-10,8.39500241788775e-08
"182","GRMZM2G010333",-0.688271373302823,-0.582845056094286,1.27111642939711,5.59571591658763,21.0743814773368,7.03902349606363e-10,8.39500241788775e-08
"183","GRMZM2G097135",0.608452455527249,0.97644657968594,-1.58489903521319,9.28948043311084,21.0258458848205,7.3890933776993e-10,8.71797909200136e-08
"184","GRMZM2G169773",-0.830701924000027,-0.311104893977977,1.141806817978,6.15684309038023,21.0257015297923,7.39016010747374e-10,8.71797909200136e-08
"185","GRMZM2G162396",-0.860011240784886,-0.298765231059757,1.15877647184464,5.84260447235053,20.9960390430402,7.61265418410296e-10,8.89591401166226e-08
"186","GRMZM2G042278",-0.793275659236263,-0.369037460256032,1.1623131194923,6.32754564924399,20.9946859977388,7.62296142158473e-10,8.89591401166226e-08
"187","GRMZM2G123212",1.00951127054534,0.797795565843033,-1.80730683638837,10.48688712884,20.9881604132291,7.67286835942656e-10,8.90627169035898e-08
"188","GRMZM2G041549",-0.918675616534923,-0.183862551840993,1.10253816837592,6.00669072988544,20.9426528622847,8.03010872450397e-10,9.27135850925974e-08
"189","GRMZM2G114552",-0.73869802259465,-0.479475626027716,1.21817364862237,6.69518542791027,20.9057760238028,8.33176156439217e-10,9.56874161464003e-08
"190","GRMZM2G067373",-0.874109686179589,-0.243735885893993,1.11784557207358,6.10285148043744,20.8927459783288,8.44103517042893e-10,9.6432162847016e-08
"191","GRMZM2G031580",-0.966982189472175,-0.396650532892548,1.36363272236472,7.73839271510732,20.8738388617264,8.60214910709144e-10,9.77433940041751e-08
"192","GRMZM2G467072",-0.762476225358077,-0.406026435929053,1.16850266128713,5.97123572077517,20.8687688478627,8.64587286870065e-10,9.77433940041751e-08
"193","GRMZM2G013448",-1.16702065342037,0.299404048638618,0.867616604781748,5.86953458022525,20.8368952655591,8.92588662422409e-10,1.00386163246325e-07
"194","GRMZM2G034157",0.351146942122013,0.914835947546823,-1.26598288966884,7.07508562056172,20.7930901076704,9.32557683194279e-10,1.04340706553686e-07
"195","GRMZM2G127031",-0.825655659975499,-0.461566373583345,1.28722203355884,5.44112588755332,20.7650134740561,9.59111794258083e-10,1.06761439005979e-07
"196","GRMZM5G812272",-1.04486884099665,-0.202738025015705,1.24760686601235,5.39794150317218,20.7412625980529,9.82164213478473e-10,1.08769675600835e-07
"197","GRMZM2G374475",-1.14633614973211,0.128786148593429,1.01755000113868,5.66517979154194,20.6929990058331,1.03072952797086e-09,1.13568604741805e-07
"198","GRMZM2G099239",-0.897018054504978,-0.251500891463828,1.14851894596881,5.7567170330435,20.6042242186336,1.12641679687947e-09,1.23484863601342e-07
"199","GRMZM2G110195",-1.04017190963594,-0.230054753231648,1.27022666286758,5.3510131678436,20.5924419493324,1.13976703654345e-09,1.24320519071418e-07
"200","GRMZM2G115841",-0.956513914646559,-0.183075156141357,1.13958907078792,6.7957737430019,20.5769592765912,1.15755099290698e-09,1.25629009260195e-07
"201","GRMZM2G177991",-1.18987909338153,0.0379849662230831,1.15189412715845,5.41422630351956,20.5602223333256,1.17708789616008e-09,1.27113780467914e-07
"202","AC199315.4-FG001",-0.889265184457583,-0.26925298315426,1.15851816761184,5.72308882045743,20.53894135745,1.20240591587043e-09,1.29205063415265e-07
"203","GRMZM2G379540",-0.951363049149289,-0.265596944588716,1.216959993738,5.50771398854245,20.5238701643654,1.22066485397411e-09,1.30520942464838e-07
"204","GRMZM2G005170",-1.02518935823525,-0.122235578721721,1.14742493695697,5.56395727893801,20.3269679207327,1.4863120480575e-09,1.58146516250667e-07
"205","GRMZM2G059582",-0.540790149268974,-0.635003043933354,1.17579319320233,6.11389103354027,20.3013458255038,1.52488654632983e-09,1.61459450607977e-07
"206","AC155434.2-FG003",-0.947663478142331,-0.164349213987055,1.11201269212939,5.74186290107022,20.2063425405212,1.67686050218283e-09,1.76689000293109e-07
"207","GRMZM2G044194",-0.380088963576574,-0.789411418123449,1.16950038170002,6.05271681485136,20.1748275515455,1.73054828388649e-09,1.81465125845604e-07
"208","GRMZM2G172204",-1.00497551467262,-0.269973522112176,1.2749490367848,5.32065802102914,20.1159015999316,1.8355868451762e-09,1.91554077218243e-07
"209","GRMZM2G039961",-0.834280115308278,-0.344480822073635,1.17876093738191,5.67142769229684,20.0918065993878,1.88035245918251e-09,1.95286748703424e-07
"210","GRMZM2G338809",-0.901362052141269,-0.252331666396513,1.15369371853778,5.66720138943609,20.0868925182293,1.88961540456602e-09,1.95314247483381e-07
"211","GRMZM2G463953",-0.942513980567006,-0.248422466092912,1.19093644665992,5.52089120156804,19.958460949457,2.14857511986989e-09,2.21028301193819e-07
"212","GRMZM2G028252",-0.741950330630864,-0.400095866502374,1.14204619713324,5.96045352895413,19.8991098822109,2.27995556726673e-09,2.33437337467413e-07
"213","GRMZM5G891187",-1.12155976438708,-0.0504538484475123,1.17201361283459,5.396213322088,19.7950610023269,2.52996339592142e-09,2.57818711135542e-07
"214","GRMZM2G043338",0.324665246969071,1.03638498923804,-1.36105023620711,8.44767621575253,19.7807470742486,2.56643753132798e-09,2.60071425891656e-07
"215","GRMZM2G080887",-0.665018176680511,-0.519679831478708,1.18469800815922,5.77532788524507,19.7770154995685,2.57603227525597e-09,2.60071425891656e-07
"216","GRMZM2G055446",-0.844668291316498,-0.3471433072438,1.1918115985603,5.58500651774267,19.7466212523047,2.65553086707779e-09,2.66856263892549e-07
"217","GRMZM2G031624",-1.07000324191479,-0.215868242976079,1.28587148489087,5.2224769548675,19.7271353674906,2.70778367845142e-09,2.70853237439938e-07
"218","GRMZM5G855994",-0.314929239444636,-0.835946912067601,1.15087615151224,6.01809953989219,19.6941953650085,2.79846337511901e-09,2.78283589519015e-07
"219","GRMZM2G175396",-0.794821648996883,-0.313862103301633,1.10868375229852,6.07577108800464,19.6908974062165,2.80770782754373e-09,2.78283589519015e-07
"220","GRMZM2G027375",-1.02353226832293,-0.0545088972896632,1.07804116561259,5.649095185476,19.6761549159359,2.8494070528708e-09,2.81132861316425e-07
"221","GRMZM2G466298",-0.920507494071165,-0.283113793463249,1.20362128753441,5.48584586090401,19.642290793704,2.94755214118501e-09,2.89500302156389e-07
"222","GRMZM2G329002",-0.95636407707341,-0.16064698454524,1.11701106161865,5.64515424316562,19.6131342162274,3.03475780515414e-09,2.96722760894936e-07
"223","GRMZM5G800586",-1.19907765353532,0.473382463567847,0.725695189967476,5.76559218881689,19.5697099255792,3.16944315433901e-09,3.08501942188711e-07
"224","GRMZM2G116614",-0.869068020137147,-0.570555277223621,1.43962329736077,8.25574096295854,19.5630514131958,3.19061734691125e-09,3.0896524335207e-07
"225","GRMZM2G416750",-0.840421468744196,-0.333123476231833,1.17354494497603,5.61999122851357,19.5592806442379,3.20267113951054e-09,3.0896524335207e-07
"226","GRMZM2G049695",-0.903785569074456,-0.349952659090615,1.25373822816507,5.36496649423441,19.4456155809569,3.58819846420166e-09,3.44625822406908e-07
"227","GRMZM2G166176",-0.84432767285518,-0.320904581615218,1.1652322544704,6.85997930292624,19.4245329740312,3.66465011027084e-09,3.504180409407e-07
"228","AC149818.2-FG004",-0.319288668188006,-0.838192898265873,1.15748156645388,5.91707399361821,19.400492382506,3.7538179965127e-09,3.57370058913617e-07
"229","GRMZM2G359986",-0.981054037183418,-0.0781455585436071,1.05919959572703,5.71759733242705,19.2967508846727,4.16416157266789e-09,3.94704327931569e-07
"230","GRMZM2G055435",0.536836923571687,0.739254575885799,-1.27609149945749,7.61342491154031,19.2902184045443,4.19145291842882e-09,3.95563813249635e-07
"231","AC195340.3-FG001",-0.48343294175974,-0.726987849152289,1.21042079091203,6.99234330769582,19.2751051932363,4.25528033580293e-09,3.99201916138519e-07
"232","GRMZM2G085086",-0.727013660314602,-0.741748220251859,1.46876188056646,8.44150335532369,19.2724051199141,4.26678543002563e-09,3.99201916138519e-07
"233","GRMZM2G441906",0.972965831527079,0.374618945024439,-1.34758477655152,8.32256241414303,19.2322547172538,4.4415842225868e-09,4.13772648650082e-07
"234","GRMZM2G090051",0.402827333013249,0.84599693332072,-1.24882426633397,7.56343330417233,19.187512565478,4.64482302516761e-09,4.30856959761915e-07
"235","GRMZM2G023847",-0.584792968813619,-0.554111400982955,1.13890436979657,6.2540495237404,19.1742836309422,4.70667731601671e-09,4.34736756687058e-07
"236","AC205562.3-FG002",-0.413037852932551,-0.73375058423235,1.1467884371649,5.98999197653219,19.1576261725782,4.78573522130981e-09,4.40165969126062e-07
"237","GRMZM2G008106",-0.827830852144677,-0.243865578349825,1.0716964304945,6.2798094775367,19.0348310869005,5.41100449862797e-09,4.94613000678107e-07
"238","GRMZM2G700200",-1.19210703495742,0.331546690523215,0.860560344434202,5.63923162252,19.0325635223023,5.42328822267527e-09,4.94613000678107e-07
"239","GRMZM2G003970",-0.742820186494116,-0.470300818459557,1.21312100495367,7.05067887011751,19.0173503937546,5.50642417914984e-09,5.00093904739023e-07
"240","GRMZM2G036564",-1.04299814979604,-0.101858637037059,1.14485678683309,5.43539822034778,18.9060969230178,6.15441009793844e-09,5.56615106607716e-07
"241","GRMZM2G161891",-0.996730784232245,-0.106846594600229,1.10357737883247,5.55235837059306,18.8946224673142,6.22543531254683e-09,5.60702485037932e-07
"242","GRMZM2G079617",-0.908420621101457,-0.142056174799468,1.05047679590093,5.84028335259317,18.8572995625884,6.46217710617492e-09,5.79619901928235e-07
"243","GRMZM2G174644",-0.766636212102083,-0.347581855084972,1.11421806718705,6.52455395262521,18.8392325460677,6.57999042967022e-09,5.862166671259e-07
"244","GRMZM2G059939",-0.931979010255438,-0.0629664994706625,0.994945509726101,6.2785072256717,18.8377521502961,6.58973863349856e-09,5.862166671259e-07
"245","GRMZM2G069016",-1.05656933808429,-0.0924761754711381,1.14904551355542,5.41483427061736,18.7814785208656,6.97119957963487e-09,6.17619828879814e-07
"246","GRMZM2G113726",-0.957288956341223,-0.0419474556667958,0.999236412008019,6.52736379072444,18.7725430977116,7.0337693250401e-09,6.20630068980977e-07
"247","GRMZM2G334336",-0.744306328865193,-0.353078951936893,1.09738528080209,6.30334296703548,18.7683331673423,7.06344342324839e-09,6.20725113137772e-07
"248","GRMZM2G119755",-0.982611045756447,-0.127003085641229,1.10961413139768,5.54840625652935,18.761596357264,7.11118914644755e-09,6.22401095212865e-07
"249","GRMZM2G031323",-0.930916153708113,-0.296058698044873,1.22697485175299,5.34876218839359,18.7253378088877,7.37376203193153e-09,6.42790677369903e-07
"250","GRMZM2G310431",0.762558563052005,0.766361602479052,-1.52892016553106,9.41337029522676,18.6688088912169,7.80259948693083e-09,6.75542157911934e-07
"251","GRMZM2G180328",0.0150822524078427,-1.00351816862839,0.98843591622055,6.53063815337101,18.6676413314315,7.81171480861952e-09,6.75542157911934e-07
"252","GRMZM2G132913",-0.865612259125915,-0.218258023795162,1.08387028292108,5.76398767811903,18.6599532819673,7.87200311124485e-09,6.78054363224924e-07
"253","GRMZM2G133198",-0.85884441687997,-0.232940821218274,1.09178523809824,5.7450822418143,18.6535366668768,7.92267712916787e-09,6.79721856781493e-07
"254","GRMZM2G134329",-0.827922802884084,-0.233509971578903,1.06143277446299,5.9813041043108,18.6294588050134,8.11575335826009e-09,6.93545442497612e-07
"255","GRMZM2G159691",-0.469915224225808,-0.662857583294497,1.13277280752031,6.49015391915981,18.6215949892263,8.17982574417875e-09,6.96279598443701e-07
"256","GRMZM2G144985",-0.782772424846628,-0.30484833199751,1.08762075684414,6.43515471775178,18.565753880619,8.64959030577093e-09,7.33390653035406e-07
"257","GRMZM2G089273",-0.936396727988214,-0.280332061451039,1.21672878943925,5.35228347815757,18.5601142895378,8.69850826711195e-09,7.34668562046428e-07
"258","AC234161.1-FG010",-0.747848468130575,-0.45236677574559,1.20021524387616,5.50650628568077,18.5319086552145,8.94734805550652e-09,7.52756344545832e-07
"259","GRMZM5G834596",-1.02641193881648,0.138836675476868,0.887575263339608,5.98937521643418,18.4788720920684,9.43469399071469e-09,7.90692925723757e-07
"260","AC210013.4-FG019",-0.686760739882569,-0.446297348544442,1.13305808842701,5.78601456674979,18.4532217777704,9.67982728989178e-09,8.08116658286119e-07
"261","GRMZM6G522911",-0.450678116317249,-0.664236617293483,1.11491473361073,6.2306715187247,18.4011474795164,1.019725286883e-08,8.47952141474079e-07
"262","AC208897.3-FG004",-0.709732166026557,-0.517674992802367,1.22740715882892,5.42579998380714,18.3974411349329,1.02351175281585e-08,8.47952141474079e-07
"263","GRMZM2G119705",-1.07810579284489,0.862289617293328,0.215816175551566,5.91309187079772,18.3683522761426,1.05372179936756e-08,8.69661040953318e-07
"264","GRMZM2G460958",-1.02086274143787,-0.115719924231712,1.13658266566958,5.42160753536831,18.3600194094638,1.06253900793021e-08,8.70781459578419e-07
"265","GRMZM2G143494",-0.911169516259023,-0.277906859858886,1.18907637611791,5.41195221099427,18.3594889720837,1.06310276784429e-08,8.70781459578419e-07
"266","GRMZM2G388045",-1.01410686935095,-0.0941984687494895,1.10830533810044,5.47848496527832,18.3544339144524,1.06849041957592e-08,8.71904249899056e-07
"267","GRMZM2G443728",-0.868982115342398,-0.20267114095827,1.07165325630067,5.75487878411702,18.3443736080941,1.07929401314934e-08,8.77421567393992e-07
"268","GRMZM2G035222",-0.682644281544501,-0.423817901338773,1.10646218288327,6.42720474039003,18.3096829010158,1.1173924965654e-08,9.05004534718228e-07
"269","GRMZM2G334741",-0.603049533237457,-0.513875569383453,1.11692510262091,5.9286092328759,18.2330233806037,1.20642008078818e-08,9.7347785403674e-07
"270","GRMZM2G323757",-0.842751117690321,-0.298574274707893,1.14132539239821,5.56013732971064,18.2086567000213,1.23617760729036e-08,9.93795227549802e-07
"271","GRMZM2G101062",-0.868131678868731,-0.145357269096405,1.01348894796514,6.26965518195882,18.2011849373808,1.24544862524504e-08,9.97553795556047e-07
"272","GRMZM2G040920",-0.875663870161412,-0.132179552952138,1.00784342311355,6.06879135606338,18.1802834505922,1.27175430950944e-08,1.01487864125779e-06
"273","GRMZM2G315375",-0.778017078062631,-0.281410612010357,1.05942769007299,6.06024906875001,18.164708587821,1.29171676104717e-08,1.02703311411319e-06
"274","GRMZM2G101409",-1.21158563911936,0.607326825613437,0.604258813505926,5.63022378581742,18.1453999852809,1.31690035416375e-08,1.04323500319264e-06
"275","GRMZM2G065899",-0.641276187721779,-0.460698337916083,1.10197452563786,6.35165580439654,18.1319119512062,1.3347830813185e-08,1.05355642047634e-06
"276","GRMZM2G441541",-0.714728094191871,-0.370183995348762,1.08491208954063,5.98635711735625,18.1264293000792,1.34212132942864e-08,1.05551034697746e-06
"277","GRMZM2G009223",-1.04362236687574,-0.150604156281297,1.19422652315704,5.2877736198423,18.0738777946345,1.41453796223571e-08,1.10844624578658e-06
"278","GRMZM2G106133",0.81401146006124,0.520394966749964,-1.3344064268112,8.37011220511993,18.0683999012184,1.42230791247597e-08,1.11052573914401e-06
"279","GRMZM5G881887",-0.781640632192573,-0.311662182508438,1.09330281470101,5.77016955392193,18.0526818581499,1.44484042913533e-08,1.12407549658823e-06
"280","GRMZM2G004060",-1.08418140565723,0.436368439432123,0.647812966225105,6.27816827451145,18.0461783388148,1.45426759846392e-08,1.12736901758064e-06
"281","GRMZM2G041369",-0.976637920871022,-0.243199488608651,1.21983740947967,5.27898732259134,18.0385267793172,1.46543769334447e-08,1.13198542959911e-06
"282","GRMZM2G112050",-0.372238432069873,-0.731192041890106,1.10343047395998,6.04766884021858,17.9937243930492,1.5325857642796e-08,1.17965626239195e-06
"283","GRMZM2G106792",0.699646619907554,0.746866266011801,-1.44651288591935,9.07244062356672,17.9818976355104,1.55081889138272e-08,1.18947260976514e-06
"284","GRMZM2G119219",0.80290221066969,0.389760992826099,-1.19266320349579,7.06016980310038,17.9218750839963,1.64675331230501e-08,1.25698135622857e-06
"285","AC210669.3-FG001",-0.655006177057458,-0.491723126165507,1.14672930322296,5.67309466971005,17.9196522791616,1.65041779473483e-08,1.25698135622857e-06
"286","AC233851.1-FG010",-0.175503097660044,-0.922657311578613,1.09816040923866,5.84466070629429,17.8589442406361,1.75371518995427e-08,1.32731675574665e-06
"287","GRMZM2G312838",-1.00867019478565,0.101157892428934,0.907512302356716,5.86626305340607,17.858212913707,1.75499819819076e-08,1.32731675574665e-06
"288","GRMZM2G085964",1.14569954564971,-0.122920393674294,-1.02277915197541,7.32309251613562,17.842364480056,1.78303374362169e-08,1.3438378624671e-06
"289","GRMZM2G036427",-0.911211062644447,-0.118618789398764,1.02982985204321,5.74100764527851,17.8171994920568,1.82847310897528e-08,1.37331616966842e-06
"290","GRMZM2G098637",-0.942455449493244,0.00143609409858003,0.941019355394664,6.02018796866368,17.804914392755,1.85107462939306e-08,1.38549744502089e-06
"291","GRMZM2G036092",-1.09172055591861,0.666674635908421,0.42504592001019,6.03202841324058,17.7807244393941,1.89639801354564e-08,1.41454348048184e-06
"292","GRMZM2G081892",-0.779492694430493,-0.271381399649304,1.0508740940798,6.37368309815398,17.7420350299825,1.97120634651091e-08,1.46530838895088e-06
"293","GRMZM2G014729",0.177949484884381,0.976374124672811,-1.15432360955719,6.36892250143307,17.7282942298016,1.99847924564833e-08,1.48051162136664e-06
"294","GRMZM2G105364",0.335413338525864,1.03550117326962,-1.37091451179548,8.97174505866171,17.7199266783243,2.01527178183942e-08,1.48787378559886e-06
"295","GRMZM2G004548",-0.541600257104655,-0.556854425832709,1.09845468293736,6.39785579313828,17.6845569110299,2.08782704330334e-08,1.53621606108279e-06
"296","GRMZM2G087275",-0.800243050003487,-0.276011352037787,1.07625440204127,5.75159769093378,17.6804682968475,2.09638083722858e-08,1.53729873151634e-06
"297","AC214448.3-FG007",-0.469498069671236,-0.655512595962081,1.12501066563332,5.80703012058973,17.5912074556071,2.29211114061208e-08,1.67517051912881e-06
